PDB_ID	RELEASE_DATE	INITIAL_SPLIT	FINAL_SPLIT	FINAL_STATUS	EXCLUSION_REASON	EVALUATE_CHAIN_IDS	MASKED_CHAIN_IDS	TARGET_DIRECTORY
9E73	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9E74	2025-11-05	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9e74
9E75	2025-11-05	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9e75
9E9O	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9E9Q	2025-07-09	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9EBP	2025-11-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,M	
9EBV	2025-11-19	test	test	KEEP_ALL_CHAINS		A,M		/storage9920/home/tinghao.xia/Data/test/9ebv
9EC4	2025-11-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		M,A	
9ECQ	2025-04-16	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9ecq
9ECR	2025-04-16	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9ecr
9ELR	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9ELY	2025-04-23	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9ely
9EN6	2024-05-01	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9en6
9EOW	2024-06-19	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9eow
9EWW	2025-04-16	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9eww
9FM4	2025-05-07	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9fm4
9FN2	2025-01-22	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9fn2
9FN3	2025-02-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9FO8	2024-11-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9fo8
9FO9	2024-11-06	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9fo9
9G4I	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9G4J	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9G4L	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9G4P	2025-07-30	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9g4p
9G4Q	2025-07-30	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9g4q
9G4R	2025-07-30	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9g4r
9G4V	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9G54	2025-11-05	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9G56	2025-12-17	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9G7C	2024-10-30	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9g7c
9H82	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9h82
9H83	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9h83
9H86	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9h86
9H8A	2024-12-04	val	val	KEPT				/storage9920/home/tinghao.xia/Data/val/9h8a
9HRD	2026-01-14	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D	
9HRF	2026-01-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9hrf
9HRG	2026-01-14	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D	
9HRO	2025-10-01	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9hro
9I8B	2025-03-12	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9i8b
9I9W	2025-09-24	test	test	KEEP_ALL_CHAINS		AAA,BBB		/storage9920/home/tinghao.xia/Data/test/9i9w
9IF0	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		AAA,BBB	
9IF1	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		AAA,BBB	
9IO0	2025-04-02	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9io0
9IO1	2025-04-02	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9io1
9IOR	2025-04-02	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9ior
9IOS	2025-04-02	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9ios
9IOU	2025-04-02	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9iou
9IS7	2025-02-12	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9is7
9ISV	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9IWF	2025-06-04	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9iwf
9IWG	2025-06-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9J3R	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B,A,D,C	
9J3T	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B,A,D,C,E,F,G,H	
9J4N	2025-07-09	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9j4n
9J4O	2025-07-09	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9j4o
9J6P	2025-01-15	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9j6p
9J6Y	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		C,F,B,E,A,D	
9J9X	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		N	
9JA7	2025-09-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9JA9	2025-09-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9JC8	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		N	
9JGM	2025-06-04	test	test	KEEP_ALL_CHAINS		C,A,D,B		/storage9920/home/tinghao.xia/Data/test/9jgm
9K9G	2026-04-22	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9k9g
9K9H	2026-04-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9K9J	2026-04-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9K9K	2026-04-22	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9k9k
9KAD	2025-01-22	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9kad
9KGG	2025-11-12	test	test	KEEP_ALL_CHAINS		U		/storage9920/home/tinghao.xia/Data/test/9kgg
9KGH	2025-11-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		U	
9KPH	2025-03-19	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9kph
9KPO	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B,A	
9L0R	2025-03-19	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D,E,F,G,H,I,J,K,L	
9L8F	2026-07-01	test	test	KEEP_ALL_CHAINS		U		/storage9920/home/tinghao.xia/Data/test/9l8f
9LCR	2025-03-19	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9lcr
9LE3	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D,E,F	
9LE5	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9LE6	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D,E,F	
9LEC	2025-09-10	test	test	KEEP_ALL_CHAINS		J		/storage9920/home/tinghao.xia/Data/test/9lec
9LEE	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		J,A,B,C,D,E,F,G,H,I	
9LEL	2025-09-10	test	test	KEEP_ALL_CHAINS		J		/storage9920/home/tinghao.xia/Data/test/9lel
9LEM	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		J,A,B,C,D,E,F,G,H,I	
9LHK	2025-09-10	test	test	KEEP_ALL_CHAINS		G		/storage9920/home/tinghao.xia/Data/test/9lhk
9LHL	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		G,A,B,C,D,E,F,H,I,J,K,L,M,N	
9LJN	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9LKC	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9LKE	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9LKF	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9LKU	2025-08-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		X	
9LKV	2025-08-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		X	
9LKW	2025-08-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		X	
9LMC	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9LMF	2025-03-19	test	test	KEEP_ALL_CHAINS		A,B,C,D,E,F,G,H,I,J		/storage9920/home/tinghao.xia/Data/test/9lmf
9M78	2025-09-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D,E,F	
9M79	2025-09-10	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9m79
9MCW	2025-04-23	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9mcw
9MDS	2025-04-30	test	test	KEEP_ALL_CHAINS		A,B,C,D,E,F,G,H		/storage9920/home/tinghao.xia/Data/test/9mds
9MDW	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9mdw
9MDX	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9mdx
9MDY	2025-05-14	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9mdy
9MEE	2025-04-30	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D,E,F,G,H,I,J,K,L,M,N	
9MFH	2025-09-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9MM6	2025-06-04	test	test	KEEP_ALL_CHAINS		A,E,I,M,Q,U,Y,c		/storage9920/home/tinghao.xia/Data/test/9mm6
9MME	2025-06-04	test	test	KEEP_ALL_CHAINS		U,Y,c,g,k,o,s,w		/storage9920/home/tinghao.xia/Data/test/9mme
9MMG	2025-06-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		c	
9MQS	2025-04-30	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9MQT	2025-04-30	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9mqt
9MQU	2025-04-30	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9NA1	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9NA7	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9NAK	2026-03-04	test	test	KEEP_ALL_CHAINS		A,C		/storage9920/home/tinghao.xia/Data/test/9nak
9NAM	2026-03-04	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9nam
9NAP	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9NAS	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D	
9NBC	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9NBH	2026-03-04	test	test	KEEP_ALL_CHAINS		A,B,C,D		/storage9920/home/tinghao.xia/Data/test/9nbh
9NDD	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D	
9NDV	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9NDW	2026-03-04	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9ndw
9NDX	2026-03-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9O47	2026-04-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9OBM	2025-07-16	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9obm
9OD4	2025-10-15	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9od4
9OD5	2025-10-15	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OL2	2025-10-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9OL3	2025-10-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9OV3	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OV6	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OV7	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OV8	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OVB	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OVC	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OWJ	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C,E	
9OWK	2026-06-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C,E	
9OWL	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C	
9OWM	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C	
9OWN	2026-05-06	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C	
9OWO	2026-06-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C	
9OWP	2026-06-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C	
9OWQ	2026-05-06	test	test	KEEP_PARTIAL_CHAINS		C	A	/storage9920/home/tinghao.xia/Data/test/9owq
9OY2	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OY3	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9OY4	2026-05-20	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9PDE	2026-02-04	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9pde
9PDF	2026-02-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9PDG	2026-02-04	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9Q0I	2026-04-29	test	test	KEEP_ALL_CHAINS		A,B,C,D,E,F		/storage9920/home/tinghao.xia/Data/test/9q0i
9Q0J	2026-04-29	test	test	KEEP_ALL_CHAINS		A,B,C		/storage9920/home/tinghao.xia/Data/test/9q0j
9Q3C	2025-11-05	test	test	KEEP_ALL_CHAINS		A,B,C,D,E,F,G,H,I,J,K,L,M,N		/storage9920/home/tinghao.xia/Data/test/9q3c
9QTJ	2026-02-18	test	test	KEEP_ALL_CHAINS		1		/storage9920/home/tinghao.xia/Data/test/9qtj
9QU6	2026-02-25	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9QU7	2026-02-25	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9QZJ	2025-10-01	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9qzj
9R7Q	2026-02-25	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9r7q
9R7W	2026-02-25	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9r7w
9R82	2026-02-25	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9r82
9RB4	2026-06-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9S1D	2026-07-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C	
9SD9	2026-06-10	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9sd9
9SXV	2025-11-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9SY4	2025-11-12	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9SY8	2026-06-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9SYC	2026-06-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9SYD	2026-06-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9SYE	2026-06-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9SYF	2026-06-24	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9TCA	2026-02-11	test	test	KEEP_ALL_CHAINS		A,C,B,D		/storage9920/home/tinghao.xia/Data/test/9tca
9TCG	2026-02-11	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,C,B,D	
9UUG	2026-06-10	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9uug
9UW0	2025-08-20	test	test	KEEP_ALL_CHAINS		X		/storage9920/home/tinghao.xia/Data/test/9uw0
9V4U	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V4V	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V4X	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V4Y	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V4Z	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V50	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V51	2025-11-26	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9V7N	2026-03-25	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B,D,E	
9V7O	2026-03-25	test	test	KEEP_ALL_CHAINS		B,D,E		/storage9920/home/tinghao.xia/Data/test/9v7o
9V7P	2026-03-25	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B	
9V7Q	2026-03-25	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B	
9VMZ	2026-07-01	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9VSN	2026-05-20	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/9vsn
9W1L	2026-01-28	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9w1l
9WHV	2025-10-15	test	test	KEEP_ALL_CHAINS		A,B,C,D,E,F,G,H		/storage9920/home/tinghao.xia/Data/test/9whv
9X6B	2026-03-25	test	test	KEEP_ALL_CHAINS		B		/storage9920/home/tinghao.xia/Data/test/9x6b
9YD3	2025-10-22	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9Z6I	2026-05-27	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9z6i
9ZBQ	2025-12-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZBR	2025-12-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZC6	2025-12-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZC7	2025-12-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B	
9ZC8	2025-12-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B,A	
9ZC9	2025-12-03	test	test	KEEP_ALL_CHAINS		A		/storage9920/home/tinghao.xia/Data/test/9zc9
9ZCA	2025-12-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9ZCB	2025-12-10	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
9ZCC	2025-12-03	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		B,A	
9ZDV	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZF2	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZF3	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZF5	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZF9	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZFC	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZFD	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGM	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGN	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGO	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGP	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGQ	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGR	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGS	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGT	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGU	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGV	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGW	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGX	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGY	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZGZ	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZH0	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZH1	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZH2	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZH5	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZH7	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZH9	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHA	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHB	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHC	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHD	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHE	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHF	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHG	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHI	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
9ZHJ	2026-05-13	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
